task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load and split data,2024-05-27T10:37:34,assignment 2,05e863c4-7af4-4197-a2b5-e9511ddc9872,0.46549367904663086,4.759902833824782e-06,1.0195858272354545e-05,62.5,0.0,141.20075225830078,8.102560208903419e-06,0,1.8280078074553785e-05,2.6382638283457202e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Define vectorizer,2024-05-27T10:37:34,assignment 2,05e863c4-7af4-4197-a2b5-e9511ddc9872,0.0029006004333496094,2.8095446068566885e-08,8.856218384726767e-06,62.5,0.0,141.20075225830078,5.299018488989973e-08,0,1.0273400043843227e-07,1.557241853283303e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit vectorizer,2024-05-27T10:37:47,assignment 2,05e863c4-7af4-4197-a2b5-e9511ddc9872,13.172502040863037,0.00013442692803552656,1.0208053334778369e-05,62.5,0.0,141.20075225830078,0.00022861928989489872,0,0.0005164667216756016,0.0007450860115705004,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
