task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load vectorized data,2024-05-27T10:39:02,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,0.01855015754699707,1.9716758204071645e-07,9.89235122878185e-06,62.5,0.0,141.20075225830078,3.434386518266466e-07,0,7.493989920931199e-07,1.0928376439197664e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Define classifier,2024-05-27T10:39:02,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,0.0021975040435791016,1.700113287926198e-08,7.685699465404186e-06,62.5,0.0,141.20075225830078,3.569242027070788e-08,0,5.8539490510156664e-08,9.423191078086444e-08,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
GridSearch,2024-05-27T10:46:16,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,434.56408643722534,0.004436240433951099,1.0208651422343801e-05,62.5,0.0,141.20075225830078,0.007544384201367696,0,0.01704429560857975,0.024588679809947445,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit classifier,2024-05-27T10:49:37,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,200.59604001045227,0.0020477579521312904,1.0208579581264571e-05,62.5,0.0,141.20075225830078,0.0034824903764658494,0,0.0078675852929867,0.01135007566945255,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Evaluate classifier,2024-05-27T10:49:37,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,0.25459885597229004,2.6404792869069715e-06,1.0183911160206473e-05,62.5,0.0,141.20075225830078,4.498379098044972e-06,0,1.0136963755257022e-05,1.463534285330026e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Plot loss curve,2024-05-27T10:49:37,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,0.3680121898651123,3.7539213312088107e-06,1.0195211647519226e-05,62.5,0.0,141.20075225830078,6.390338142713697e-06,0,1.4416462349526454e-05,2.0806800492240152e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Permutation test,2024-05-27T10:54:08,assignment 2,fe63f87e-5b09-465e-8949-44a9bc102a29,270.9838795661926,0.0027663709907159717,1.0208664156767226e-05,62.5,0.0,141.20075225830078,0.004704557359218599,0,0.010628563453094871,0.015333120812313472,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
