,Filename,Nouns_Relative_Freq,Verbs_Relative_Freq,Adverbs_Relative_Freq,No_unique_per,No_unique_loc,No_unique_org
69,0197.a1.txt,1398.51,1274.75,569.31,0,0,0
70,1013.a1.txt,1107.23,1177.16,827.51,5,0,1
71,0188.a1.txt,1132.76,1291.11,669.91,1,0,2
72,0146.a1.txt,1165.17,1536.49,640.2,0,0,0
73,3020.a1.txt,1305.26,1221.05,715.79,0,0,1
74,1029.a1.txt,1341.18,1317.65,435.29,0,0,0
75,0145.a1.txt,1594.72,1175.06,731.41,0,0,0
76,2046.a1.txt,1623.83,1296.73,549.07,0,1,3
77,2075.a1.txt,1259.26,1132.28,634.92,1,2,3
78,0238.a1.txt,1181.0,1424.9,397.95,0,0,1
79,3023.a1.txt,1134.45,1323.53,588.24,0,0,1
80,2042.a1.txt,1056.7,1301.55,631.44,2,0,0
81,1044.a1.txt,1444.01,1031.43,717.09,8,1,3
82,0221.a1.txt,1301.63,1401.75,613.27,1,2,3
83,1023.a1.txt,1345.03,1120.86,614.04,2,0,3
84,0125.a1.txt,1820.3,1108.52,583.43,0,1,0
85,1058.a1.txt,1274.41,1449.13,709.15,0,0,1
86,1076.a1.txt,1363.07,1400.25,557.62,3,0,1
87,2045.a1.txt,1691.54,1393.03,509.95,1,0,0
88,1012.a1.txt,1635.69,1127.63,669.14,0,0,0
89,2028.a1.txt,1455.46,1217.06,777.92,0,0,0
90,4014.a1.txt,1339.81,1378.64,427.18,1,0,2
91,0167.a1.txt,1263.16,1168.42,936.84,1,0,2
92,0224.a1.txt,1214.47,1201.55,620.16,1,0,1
93,1009.a1.txt,1676.72,1230.4,446.32,3,0,3
94,1014.a1.txt,1436.95,1422.29,586.51,0,0,3
95,2054.a1.txt,1574.62,1069.33,763.81,4,0,0
96,1034.a1.txt,1452.02,1313.13,593.43,0,0,0
97,1100.a1.txt,1271.09,1383.58,584.93,0,0,0
98,3027.a1.txt,1381.69,1243.52,552.68,0,0,0
99,3018.a1.txt,1365.74,1180.56,717.59,0,0,0
100,2066.a1.txt,1404.85,1341.0,727.97,0,0,0
101,1005.a1.txt,1538.46,1153.85,714.29,0,0,1
102,1065.a1.txt,1194.21,1242.46,952.96,0,0,0
103,1098.a1.txt,1270.87,1326.53,714.29,4,0,0
104,1097.a1.txt,1358.41,1306.17,898.64,0,0,0
105,0131.a1.txt,1367.19,1471.35,507.81,0,0,0
106,2039.a1.txt,1349.11,1479.29,662.72,0,0,0
107,0112.a1.txt,1307.97,1272.29,677.76,0,0,1
108,1105.a1.txt,1212.47,1247.11,715.94,0,0,0
109,1082.a1.txt,1208.13,1279.9,610.05,1,0,1
110,1066.a1.txt,1344.83,1218.39,597.7,1,0,0
111,1103.a1.txt,1195.4,1402.3,850.57,0,0,0
112,0200.a1.txt,1256.18,1315.53,702.27,3,1,2
113,0217.a1.txt,1168.66,1208.5,584.33,0,0,0
114,0122.a1.txt,1541.31,1393.34,702.84,0,0,1
115,0133.a1.txt,1103.2,1364.18,818.51,0,0,0
116,1089.a1.txt,1559.28,1082.47,541.24,0,1,0
117,1081.a1.txt,1302.73,1339.95,645.16,1,0,0
118,0207.a1.txt,1209.07,1435.77,554.16,1,0,0
119,1099.a1.txt,1375.66,1280.42,624.34,1,0,1
120,3002.a1.txt,1442.31,1225.96,552.88,0,0,1
121,2017.a1.txt,1683.54,1126.58,518.99,0,0,0
122,0190.a1.txt,1183.36,1456.44,520.16,1,1,1
123,2022.a1.txt,1152.07,1566.82,599.08,0,0,1
124,0162.a1.txt,1204.38,1253.04,608.27,0,0,1
125,4011.a1.txt,1294.64,1361.61,758.93,0,0,0
126,2050.a1.txt,1607.36,1496.93,331.29,0,0,0
127,0104.a1.txt,1314.5,1191.65,675.68,0,1,2
128,0110.a1.txt,1430.4,1392.08,664.11,1,0,0
129,2068.a1.txt,1472.87,1317.83,542.64,0,0,0
130,2064.a1.txt,1353.09,1443.3,554.12,0,0,0
131,3026.a1.txt,1626.37,1120.88,835.16,2,0,0
132,1042.a1.txt,1380.19,1253.18,779.0,6,0,2
133,1109.a1.txt,1387.63,1508.3,678.73,0,0,0
134,0113.a1.txt,1352.99,1277.4,891.91,0,0,2
135,0109.a1.txt,1289.2,1347.27,673.64,0,0,0
136,2037.a1.txt,1590.59,1175.66,594.74,0,0,0
137,0101.a1.txt,1161.05,1235.96,836.45,1,0,0
138,0185.a1.txt,1541.31,1060.42,530.21,1,0,2
139,2032.a1.txt,1198.45,1365.98,708.76,0,0,0
140,3015.a1.txt,1573.03,1460.67,561.8,0,0,1
141,1121.a1.txt,1466.52,1296.49,552.6,4,0,5
142,3041.a1.txt,1081.87,1257.31,380.12,0,0,0
143,0215.a1.txt,1221.92,1185.98,592.99,10,1,10
144,2021.a1.txt,1426.89,1332.55,601.42,0,0,0
145,0105.a1.txt,1245.38,1393.34,641.18,2,0,2
146,2026.a1.txt,1378.48,1039.9,701.33,2,0,7
147,1055.a1.txt,1563.93,1541.1,627.85,0,0,0
148,0189.a1.txt,1190.7,1293.02,520.93,1,0,2
149,0138.a1.txt,1364.19,1266.75,718.64,1,0,0
150,0165.a1.txt,1466.37,1102.54,551.27,1,0,0
151,0136.a1.txt,1484.81,1203.6,652.42,0,1,0
152,0159.a1.txt,1083.03,1371.84,734.06,0,0,1
153,1106.a1.txt,1619.57,1076.09,597.83,1,0,0
154,1004.a1.txt,1376.56,1240.05,625.71,1,0,5
155,1043.a1.txt,1343.96,1252.85,671.98,0,0,0
156,3038.a1.txt,1445.78,1325.3,441.77,0,0,0
157,0115.a1.txt,1370.76,1148.83,796.34,0,0,1
158,0163.a1.txt,1349.61,1118.25,951.16,0,0,0
159,0175.a1.txt,1100.0,1400.0,750.0,0,0,1
160,0180.a1.txt,1245.33,1444.58,734.74,0,0,4
161,2065.a1.txt,1184.39,1372.81,659.49,0,2,0
162,4042.a1.txt,1209.02,1209.02,573.77,0,0,1
163,2035.a1.txt,1232.23,1291.47,722.75,0,0,0
164,3072.a1.txt,1337.0,1355.31,659.34,0,0,0
165,0233.a1.txt,1277.71,1147.33,560.63,0,0,1
166,1031.a1.txt,1169.81,1396.23,578.62,0,0,1
167,2013.a1.txt,1295.92,1122.45,887.76,1,0,0
168,1017.a1.txt,1444.82,1387.94,784.98,0,1,0
169,2007.a1.txt,1436.23,1200.43,621.65,0,0,0
170,1038.a1.txt,1196.7,1100.41,729.02,0,1,3
171,0223.a1.txt,1316.21,1187.8,609.95,0,0,0
172,0103.a1.txt,1092.72,1357.62,573.95,1,0,1
173,1078.a1.txt,1418.58,1238.76,529.47,0,0,1
174,5022.a1.txt,1448.28,1264.37,735.63,2,0,0
175,1067.a1.txt,1399.12,1163.48,633.28,1,0,1
176,2047.a1.txt,1513.24,1311.48,668.35,0,0,0
177,2014.a1.txt,1338.2,1192.21,742.09,0,0,1
178,0120.a1.txt,1299.87,1467.18,823.68,4,0,0
179,0140.a1.txt,1451.78,1309.64,507.61,5,0,0
180,1056.a1.txt,1029.68,1289.42,890.54,2,0,2
181,0111.a1.txt,1412.5,1375.0,712.5,0,0,1
182,1022.a1.txt,1408.28,1562.13,497.04,0,0,0
183,2051.a1.txt,1434.16,1016.95,573.66,2,0,3
184,3063.a1.txt,1414.14,1030.3,303.03,0,0,3
185,1008.a1.txt,1466.82,1303.84,628.64,1,0,0
186,2018.a1.txt,1343.78,1657.33,447.93,0,0,0
187,3013.a1.txt,1062.5,1250.0,666.67,3,4,0
188,3042.a1.txt,1376.81,1159.42,597.83,0,0,0
189,0121.a1.txt,1381.38,1361.36,630.63,0,0,3
190,0155.a1.txt,1023.14,1546.89,816.08,0,0,0
191,0158.a1.txt,1175.76,1515.15,642.42,0,0,0
192,1001.a1.txt,1666.67,1212.12,404.04,0,0,0
193,4013.a1.txt,1333.33,1333.33,609.52,0,0,0
194,0130.a1.txt,1393.86,1125.32,677.75,1,0,1
