timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-25T10:35:29,codecarbon,d2ac1470-7a54-4d95-97e1-8c0b2b000d7d,8.086300134658813,7.4379197294264e-05,9.198174202743995e-06,42.5,0.0,141.20075225830078,9.543090528912014e-05,0,0.0003168294971888,0.0004122604024779,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:35:45,codecarbon,85994eda-a189-4b09-b743-5e8dcd49833a,7.317644357681274,6.731370209079444e-05,9.198821205369972e-06,42.5,0.0,141.20075225830078,8.636688573492898e-05,0,0.000286731708035,0.0003730985937699,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:40:39,codecarbon,df6ba9d9-9ce0-4071-96a9-e5ff27e3a021,6.592573881149292,6.066621332483436e-05,9.202204543858421e-06,42.5,0.0,141.20075225830078,7.781258490350511e-05,0,0.00025844107783987055,0.00033625366274337565,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N,1.0
